device_aid,rich_score,zenginlik_segmenti,kahve_persona,bar_persona,keşif_persona,hayvan_persona,yaşam_tarzı_persona,total_visits,unique_places,coffee_visit_count,bar_pub,vet_visit_count,wealth_score
0184fb8c-4103-4129-bbbc-ca131477c192,22.75,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,1,1,0.0,1,5.0,23.0
01851865-3229-47ac-a1f1-4e021165cf37,6.45,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,1,0.0,15.0
01859c5a-f87c-41db-a43a-25100867bb94,19.15,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,4,1,0.0,0,0.0,58.0
01870706-3ebd-4b47-bcb4-3251cf81fcd0,100.0,Lüks Segment,Ara Sıra Kahve İçer,Sosyal İçici,Rutin Sever,Hayvan Tutkunu,Dengeli Yaşam,10,4,6.0,10,424.0,100.0
018ad5ab-dfce-4863-a3ce-52bf09f3f6b5,27.85,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,1,1,1.0,1,2.0,14.5
018cb0cc-2a43-4d77-835e-cc69e24d4b12,100.0,Lüks Segment,Kahve Bağımlısı,Sosyal İçici,Rutin Sever,Hayvan Sever,Erken Kalkan Çalışkan,9,4,31.0,3,8.0,100.0
01930149-4548-4566-aeb3-84b5841ff68f,100.0,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,2,2,0.0,1,0.0,28.53
01932373-a176-4d7a-9e46-6f17739fbd5a,12.55,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,0,1.0,18.5
0195fc54-d0e0-4828-a626-a79a26dc3bb1,57.42,Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,3,3,3.0,2,5.0,63.13
0196b86c-0c88-4c7c-acb3-a82976c5bb1f,9.12,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,4.0,1,0.0,13.0
0198f738-1a19-48b8-8961-0dbbba30000a,10.35,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,1,0.0,23.0
01a8abe8-c3a4-4608-82cf-e8f21f634e27,27.25,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,1.0,0,1.0,17.0
01ac50b9-0525-4967-aab4-bd9d0dc78529,15.66,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,2,2,0.0,1,0.0,21.04
01ad96f6-3a5b-48db-80b4-ac496981da11,10.75,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,0,1.0,17.0
01af62af-42a5-43f3-b5e3-8a5d04e4ebc2,31.15,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,1,1,0.0,1,2.0,20.0
01b5a9f3-35d0-415c-96af-0c81bec66445,15.03,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,1,1,2.0,1,5.0,20.0
01b653d3-d5bf-4ce1-a0f6-039d6c22c4bc,13.18,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,0,0.0,15.0
01b7e5b5-a03c-4365-938f-002ff854018b,20.72,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,1.0,0,0.0,14.0
01b9ef01-a325-55c7-add2-1635ceb21791,11.08,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,0.0,1,0.0,20.0
01baced7-b704-4ba6-b051-6b1b387bda0d,100.0,Lüks Segment,Ara Sıra Kahve İçer,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,4,4,6.0,2,1.0,92.7
01bbe959-978c-4c2b-b3d0-9ef6457e9a07,80.75,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,4,1,0.0,0,0.0,62.0
01bc1e6f-597b-6f32-2025-bc888945dae6,100.0,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sever,Erken Kalkan Çalışkan,2,2,2.0,1,10.0,34.53
01bc5777-8bcc-4aad-9681-7bb02d896075,10.78,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,0.0,1,0.0,20.0
01beea4e-da82-4b87-a4da-1e43502512bc,54.6,Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Tutkunu,Dengeli Yaşam,1,1,3.0,0,294.0,15.0
01bf4639-b88b-4478-a369-d1e1f471de0a,100.0,Lüks Segment,Ara Sıra Kahve İçer,Bar Gitmez,Rutin Sever,Hayvan Tutkunu,Erken Kalkan Çalışkan,19,2,7.0,0,38.0,100.0
01bf5eb8-e2b9-4845-9857-2ad6f1b88eb8,53.51,Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,3,3,0.0,2,1.0,45.3
01c205a7-e301-47ee-a629-6c687eceea52,100.0,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,5,2,0.0,0,0.0,80.53
01c27206-680a-4106-9a76-ead48ed67b62,37.63,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,2,2,0.0,2,0.0,27.65
01ca265c-a819-4ff4-a8a8-f7f2284e232e,87.99,Lüks Segment,Ara Sıra Kahve İçer,Bar Gitmez,Rutin Sever,Hayvan Sever,Erken Kalkan Çalışkan,4,3,6.0,2,10.0,70.12
01cfcefb-b2d5-4144-af98-8229ae98cbe1,32.28,Alt Orta Segment,Ara Sıra Kahve İçer,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,5.0,1,0.0,23.0
01d0aabd-3d69-43a4-b33e-de150bf2970f,21.4,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,1,1,1.0,1,2.0,13.0
01d11a98-3448-4ac7-96e3-5f5314432c46,100.0,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,0.0,0,0.0,14.0
01d7b93f-6378-6276-1f56-498319466a33,4.65,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,1.0,1,0.0,13.0
01dbf75f-228f-412e-aa64-e947041d1087,69.66,Üst Orta Segment,Ara Sıra Kahve İçer,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,3,3,5.0,2,5.0,69.04
01dfada1-73e7-46d3-b2fd-b939fa38b1c6,12.82,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,1.0,0,0.0,7.0
01e33b55-258a-47bb-a7a8-960a929e5dbf,49.22,Orta Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Pet Sahibi,Dengeli Yaşam,3,1,0.0,3,5.0,41.0
01e357e2-a410-4a4f-b35d-27aab5a73ed6,17.87,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,1,1,3.0,0,4.0,15.0
01e3ac01-61bc-416d-a531-f183ca9be6a9,100.0,Lüks Segment,Kahve İçmez,Bar Düşkünü,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,18,12,0.0,17,1.0,100.0
01ed9af5-62bd-42da-8174-71a83e84dffa,100.0,Lüks Segment,Ara Sıra Kahve İçer,Bar Gitmez,Rutin Sever,Hayvan Sever,Erken Kalkan Çalışkan,5,4,6.0,2,9.0,100.0
01ed9b87-f494-4f95-9e5a-de1bf4757255,15.9,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,0.0,0,0.0,15.0
01f44e06-18c0-4fb5-8800-fd5d04a87429,28.58,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,2,2,0.0,2,0.0,34.67
01f9c33b-3f57-4ab0-8e26-87b79ac6d0e7,5.25,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,0.0,0,0.0,17.0
01fbb941-017f-471e-a16d-969b9d688357,100.0,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,1,1,0.0,1,4.0,31.5
01ffbea5-288a-4941-8c5a-c94ba5b05a10,26.18,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,0.0,1,0.0,23.0
02020f7b-ebb6-4bd8-8f2e-50c796e67f14,100.0,Lüks Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,6,6,0.0,5,0.0,86.44
0202ecac-dfff-4534-8df1-3c5422a1251b,100.0,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,4,2,0.0,1,2.0,100.0
0207472a-1414-49b9-a626-4706ba987183,38.8,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,2,1,2.0,2,2.0,38.0
0209b0bd-686e-46ef-a0c4-de73bd3ba722,26.55,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,1,1.0,31.5
0209dde2-cde6-432e-a28d-ccb5550a5135,42.52,Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,2,2,0.0,2,1.0,53.21
020b34f3-f13b-4da7-8a27-3e8005f1acbd,32.65,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,0.0,0,1.0,25.0
020fc10b-25bc-47b7-8ff2-ae0a21c99a29,37.44,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,2,2,0.0,0,3.0,30.04
020ff505-ebb1-4c31-8586-917e565edf0f,53.05,Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,3,2,0.0,1,0.0,43.07
02106b89-700d-4383-9418-f28cec78dc57,26.17,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,2,2,0.0,2,2.0,30.55
0215d220-7376-64b5-242c-c9343d133642,45.75,Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,1.0,1,0.0,20.0
0218c36a-2c44-43c2-a369-f877cb4dff02,3.58,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,0.0,0,1.0,7.0
021af664-7e3a-4da5-8361-5a2b38640a82,100.0,Lüks Segment,Ara Sıra Kahve İçer,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,2,1,9.0,0,0.0,28.0
021cca77-acfb-4739-a750-dc14e62016f3,13.63,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,1,1,0.0,1,2.0,13.0
021de3e1-87af-4b4a-9603-b60c79bc4a38,100.0,Lüks Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Hayvan Sever,Erken Kalkan Çalışkan,20,6,0.0,3,7.0,100.0
021e421e-f900-401a-a820-e1f884d2c782,41.54,Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,3,3,0.0,1,1.0,58.54
021edc3e-ce75-4edb-81d1-067d88be791b,85.93,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,0.0,0,0.0,14.0
0224458e-392f-4f1e-a735-db609f351dc4,35.24,Alt Orta Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,4,3,0.0,4,0.0,58.11
0224e8c3-8d41-44b6-854e-824c29ed7f28,34.66,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,2,2,0.0,0,2.0,49.02
0227a617-f215-4be1-ab64-0e303d142856,37.55,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sever,Dengeli Yaşam,1,1,0.0,0,6.0,25.0
022d647b-d3b9-486d-aefd-c38fb1b98ab8,17.6,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,1,1,1.0,0,2.0,22.0
02325535-dd38-489d-a512-9606ea7c35bc,70.1,Üst Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,2,2,0.0,2,0.0,43.07
0232ec15-3791-4827-a315-985d085b8983,28.6,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,0.0,1,1.0,20.0
0235ce4f-8606-46b7-88d2-fddfdd7a623a,51.62,Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,2,2,2.0,0,0.0,32.7
0238c899-220a-6ec0-bdba-12819b90d05a,50.25,Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,1,1,0.0,0,2.0,26.5
023cfa40-efd2-40a3-957d-e561abc48648,66.5,Üst Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Tutkunu,Dengeli Yaşam,2,1,3.0,2,13.0,44.0
023f7e2d-090d-4740-b55e-daad559cb9c5,30.65,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,1.0,1,0.0,30.0
02408094-58be-440a-9097-029c41608942,18.84,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,2,2,0.0,2,1.0,48.27
02481037-b77f-4531-ab57-2623d5e06c2f,47.49,Orta Segment,Kahve Bağımlısı,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,2,2,22.0,2,2.0,39.62
02481a7e-18af-4777-ad04-4397ae2d7dbf,34.72,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,1.0,1,0.0,23.0
024b0851-234c-4e30-a353-c5190b5dcdb5,29.63,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,2,2,0.0,2,1.0,40.8
024d35f2-f702-525c-29c9-5c7651e03f9e,100.0,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,5,3,0.0,0,1.0,100.0
024e8e0d-051d-4097-8d1c-be0f40bee01d,12.95,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,1.0,1,0.0,13.0
0256ae69-69b7-4f65-9897-0fc6ea1dbd7b,100.0,Lüks Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Hayvan Sever,Erken Kalkan Çalışkan,12,11,2.0,10,7.0,100.0
0257c9a8-e30c-44ea-bdcd-db524f7b4d46,100.0,Lüks Segment,Ara Sıra Kahve İçer,Sosyal İçici,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,5,3,9.0,4,5.0,79.67
02596c6b-206c-4c25-a581-08c37feff8a8,5.72,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,1,0.0,13.0
025a2bc5-9059-482e-ac93-f7feca85fda9,43.28,Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,1,1,3.0,1,5.0,15.0
025ac470-3a18-4044-a637-21f3b4b0cc95,100.0,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,0,0.0,14.0
025afbd9-0d20-4954-85a3-e4aa7f19c8c0,8.3,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,1,0.0,13.0
025b29ac-48df-6d37-ac33-a1c642c6dbb9,11.88,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,1,1.0,13.0
025da443-cdac-4206-afdc-577e171414bd,19.4,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Tutkunu,Erken Kalkan Çalışkan,1,1,0.0,0,37.0,17.0
0260d259-d0ea-4f9b-afac-d71be8afdc26,100.0,Lüks Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,11,8,0.0,7,4.0,100.0
0260d78e-50a1-40ce-b7b7-2ccb0cb0cb3d,72.43,Üst Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,3,3,0.0,1,0.0,55.08
02620f5e-85ee-478c-98ec-c1cf3527ddc1,100.0,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Tutkunu,Erken Kalkan Çalışkan,25,2,2.0,0,108.0,100.0
02698c5a-63a8-4e96-a2ee-d4c4b7aaff8e,57.73,Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,2,2,1.0,1,1.0,30.07
026b269b-cf71-4e61-9d74-c09b66685663,100.0,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,2,2,2.0,0,0.0,37.34
026c1ae9-1a03-48ee-91f6-eeeb8bb40455,35.82,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,2,2,2.0,1,3.0,29.2
026d58d1-38e5-493f-a885-8e0d95dee088,37.59,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,3,2,0.0,1,0.0,45.05
02712699-4a57-400b-a04a-d39bd5c8eba1,54.24,Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Tutkunu,Erken Kalkan Çalışkan,3,3,1.0,1,45.0,46.05
02712f9c-c96b-49f7-9f71-08c2b028ea4f,14.55,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,1,1,1.0,1,5.0,15.0
027201e6-bb40-4d9f-8364-6f534e333005,10.6,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,1.0,1,0.0,20.0
027512d4-1e18-47bb-9d29-db93f17c4355,20.85,Alt Orta Segment,Kahve Sever,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,11.0,0,1.0,25.0
02756208-bcb9-4394-80be-7520f5ff9138,100.0,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,2,1,2.0,0,1.0,48.0
0278c303-65ae-4a66-a993-731d55fe5792,10.92,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,0,0.0,22.0
027c199f-cd98-4083-a4c2-d092c27c3d26,65.22,Üst Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,2,2,0.0,2,4.0,37.35
027fd4ec-d58a-41ff-a49a-5ad70454a64b,18.5,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,0.0,1,0.0,15.0
0283cbbc-9c47-4750-9893-358e3c84e0e7,6.7,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,0,0.0,15.0
0283f541-36f7-4fcb-a247-775afc018bb7,23.35,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sever,Dengeli Yaşam,2,1,1.0,0,9.0,30.0
0284e78c-d4d9-4848-9ca2-c05b91e3f55f,7.72,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,0.0,0,0.0,17.0
02964aac-ee72-4db8-836c-21945b638f17,94.12,Lüks Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Pet Sahibi,Dengeli Yaşam,3,2,0.0,3,2.0,73.06
0297afe4-1449-439c-aa14-028f1005d99a,56.15,Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Tutkunu,Dengeli Yaşam,1,1,2.0,1,13.0,20.0
0297cc67-fd85-4801-a500-381ec05ffd8f,100.0,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,4,2,0.0,2,0.0,80.03
029ab286-83d2-4a13-8566-1cb5780daabf,7.05,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,0,1.0,7.0
029c46a4-b969-47ef-9a96-6f7a201a6b62,88.96,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,2,2,1.0,1,3.0,27.04
029d1760-297c-41b7-8a67-dfd43c25f73d,100.0,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,2,2,0.0,0,0.0,42.05
02a618c0-583b-473e-9dad-bb1ce2bf4ca7,22.28,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,4.0,1,0.0,23.0
02a80ea6-6703-6cc7-1bc4-0ff33d61cbc1,14.6,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,1,1,0.0,1,2.0,23.0
02a822a8-377b-4ac6-a733-70c5a342658d,25.3,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,0,0.0,14.0
02aac15b-1a37-44fc-aee1-912fc81986b3,100.0,Lüks Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,17,5,0.0,5,0.0,100.0
02ac33e7-ded7-6c10-b0c7-15119d5fb43c,11.22,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sever,Dengeli Yaşam,1,1,4.0,0,7.0,17.0
02aceb29-a923-4933-80b7-2766242bca1f,43.55,Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sever,Dengeli Yaşam,1,1,0.0,0,10.0,16.5
02adcd6c-c812-4a95-935b-e2d4b6a65268,100.0,Lüks Segment,Ara Sıra Kahve İçer,Sosyal İçici,Çeşitlilik Arayan,Hayvan Tutkunu,Erken Kalkan Çalışkan,15,12,8.0,3,94.0,100.0
02b10aec-9d0b-6f1d-2610-e5bd4e973ec6,100.0,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,3,2,0.0,0,0.0,40.03
02b2a5f4-7b42-4a43-ad5c-2ff335527e8a,41.9,Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sever,Dengeli Yaşam,2,2,1.0,1,7.0,36.09
02b327ea-74da-46d8-a7cf-02ff2785bd43,45.77,Orta Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,3,2,0.0,3,0.0,57.05
02b43ed6-a9d4-4347-842f-4781873dbf3c,41.12,Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,1,1.0,24.5
02b7c533-b009-470a-94cb-e8dd32921e53,66.28,Üst Orta Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Pet Sahibi,Dengeli Yaşam,3,3,1.0,3,3.0,60.36
02be62b5-3ecf-4894-80b1-b26fef260a3f,100.0,Lüks Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Pet Sahibi,Dengeli Yaşam,12,10,4.0,5,4.0,100.0
02c0f896-e0f5-6525-b913-2b3c35eaa310,40.41,Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,2,1,1.0,2,1.0,39.03
02c4c85f-2211-4cfb-8b7d-7bc7d7c0ed51,32.97,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,2.0,0,1.0,15.0
02c853c0-8e69-46e9-a1ca-9ce9295f8fa5,100.0,Lüks Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,3,1,0.0,3,0.0,90.5
02c9f14a-0cf9-6a4a-abc5-b70d09ac264b,100.0,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sever,Dengeli Yaşam,3,3,1.0,1,10.0,64.14
02cae33c-1811-4326-88a3-4a669b369d33,100.0,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,3,2,0.0,0,0.0,49.08
02ccff1c-55bf-44e6-917f-7a8f34997a57,99.25,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,2,2,0.0,2,1.0,36.08
